timestamp,TSLA,SPY
2017-01-03 05:00:00,216.99,225.24
2017-01-04 05:00:00,226.99,226.58
2017-01-05 05:00:00,226.75,226.4
2017-01-06 05:00:00,229.01,227.21
2017-01-09 05:00:00,231.28,226.46
2017-01-10 05:00:00,229.87,226.46
2017-01-11 05:00:00,229.73,227.1
2017-01-12 05:00:00,229.59,226.53
2017-01-13 05:00:00,237.75,227.05
2017-01-17 05:00:00,235.58,226.25
2017-01-18 05:00:00,238.36,226.75
2017-01-19 05:00:00,243.76,225.91
2017-01-20 05:00:00,244.73,226.74
2017-01-23 05:00:00,248.92,226.15
2017-01-24 05:00:00,254.61,227.6
2017-01-25 05:00:00,254.47,229.57
2017-01-26 05:00:00,252.51,229.33
2017-01-27 05:00:00,252.95,228.97
2017-01-30 05:00:00,250.63,227.55
2017-01-31 05:00:00,251.93,227.53
2017-02-01 05:00:00,249.24,227.62
2017-02-02 05:00:00,251.55,227.77
2017-02-03 05:00:00,251.33,229.34
2017-02-06 05:00:00,257.77,228.93
2017-02-07 05:00:00,257.48,228.94
2017-02-08 05:00:00,262.08,229.24
2017-02-09 05:00:00,269.2,230.6
2017-02-10 05:00:00,269.23,231.51
2017-02-13 05:00:00,280.6,232.77
2017-02-14 05:00:00,280.98,233.7
2017-02-15 05:00:00,279.76,234.92
2017-02-16 05:00:00,268.95,234.72
2017-02-17 05:00:00,272.23,235.09
2017-02-21 05:00:00,277.39,236.49
2017-02-22 05:00:00,273.51,236.28
2017-02-23 05:00:00,255.99,236.44
2017-02-24 05:00:00,257.0,236.74
2017-02-27 05:00:00,246.23,237.11
2017-02-28 05:00:00,249.99,236.47
2017-03-01 05:00:00,250.02,239.78
2017-03-02 05:00:00,250.48,238.27
2017-03-03 05:00:00,251.57,238.42
2017-03-06 05:00:00,251.21,237.71
2017-03-07 05:00:00,248.59,237.0
2017-03-08 05:00:00,246.87,236.56
2017-03-09 05:00:00,244.9,236.86
2017-03-10 05:00:00,243.69,237.69
2017-03-13 04:00:00,246.17,237.81
2017-03-14 04:00:00,258.0,236.9
2017-03-15 04:00:00,255.73,238.95
2017-03-16 04:00:00,262.05,238.48
2017-03-17 04:00:00,261.5,237.03
2017-03-20 04:00:00,261.92,236.77
2017-03-21 04:00:00,250.68,233.73
2017-03-22 04:00:00,255.01,234.28
2017-03-23 04:00:00,254.78,234.03
2017-03-24 04:00:00,263.16,233.86
2017-03-27 04:00:00,270.22,233.62
2017-03-28 04:00:00,277.45,235.32
2017-03-29 04:00:00,277.38,235.54
2017-03-30 04:00:00,277.92,236.29
2017-03-31 04:00:00,278.3,235.74
2017-04-03 04:00:00,298.52,235.33
2017-04-04 04:00:00,303.7,235.48
2017-04-05 04:00:00,295.0,234.78
2017-04-06 04:00:00,298.7,235.44
2017-04-07 04:00:00,302.54,235.2
2017-04-10 04:00:00,312.39,235.34
2017-04-11 04:00:00,308.71,235.06
2017-04-12 04:00:00,296.84,234.03
2017-04-13 04:00:00,304.0,232.51
2017-04-17 04:00:00,301.44,234.57
2017-04-18 04:00:00,300.25,233.87
2017-04-19 04:00:00,305.52,233.44
2017-04-20 04:00:00,302.51,235.34
2017-04-21 04:00:00,305.6,234.59
2017-04-24 04:00:00,308.03,237.17
2017-04-25 04:00:00,313.79,238.55
2017-04-26 04:00:00,310.17,238.4
2017-04-27 04:00:00,308.63,238.6
2017-04-28 04:00:00,314.07,238.08
2017-05-01 04:00:00,322.83,238.68
2017-05-02 04:00:00,318.89,238.77
2017-05-03 04:00:00,311.02,238.48
2017-05-04 04:00:00,295.46,238.76
2017-05-05 04:00:00,308.35,239.7
2017-05-08 04:00:00,307.19,239.66
2017-05-09 04:00:00,321.26,239.44
2017-05-10 04:00:00,325.22,239.87
2017-05-11 04:00:00,323.1,239.38
2017-05-12 04:00:00,324.81,238.98
2017-05-15 04:00:00,315.88,240.3
2017-05-16 04:00:00,317.01,240.08
2017-05-17 04:00:00,306.11,235.82
2017-05-18 04:00:00,313.06,236.77
2017-05-19 04:00:00,310.83,238.31
2017-05-22 04:00:00,310.35,239.52
2017-05-23 04:00:00,303.86,240.05
2017-05-24 04:00:00,310.22,240.61
2017-05-25 04:00:00,316.83,241.76
2017-05-26 04:00:00,325.14,241.71
2017-05-30 04:00:00,335.1,241.5
2017-05-31 04:00:00,341.01,241.44
2017-06-01 04:00:00,340.37,243.36
2017-06-02 04:00:00,339.85,244.17
2017-06-05 04:00:00,347.32,243.99
2017-06-06 04:00:00,352.85,243.21
2017-06-07 04:00:00,359.65,243.66
2017-06-08 04:00:00,370.0,243.78
2017-06-09 04:00:00,357.32,243.41
2017-06-12 04:00:00,359.01,243.36
2017-06-13 04:00:00,375.95,244.55
2017-06-14 04:00:00,380.66,244.24
2017-06-15 04:00:00,375.34,243.77
2017-06-16 04:00:00,371.4,242.64
2017-06-19 04:00:00,369.8,244.66
2017-06-20 04:00:00,372.24,243.01
2017-06-21 04:00:00,376.4,242.95
2017-06-22 04:00:00,382.61,242.84
2017-06-23 04:00:00,383.45,243.13
2017-06-26 04:00:00,377.49,243.29
2017-06-27 04:00:00,362.37,241.33
2017-06-28 04:00:00,371.24,243.49
2017-06-29 04:00:00,360.75,241.35
2017-06-30 04:00:00,361.61,241.8
2017-07-03 04:00:00,352.62,242.21
2017-07-05 04:00:00,327.09,242.77
2017-07-06 04:00:00,308.83,240.55
2017-07-07 04:00:00,313.22,242.11
2017-07-10 04:00:00,316.05,242.37
2017-07-11 04:00:00,327.22,242.19
2017-07-12 04:00:00,329.52,244.01
2017-07-13 04:00:00,323.41,244.42
2017-07-14 04:00:00,327.78,245.56
2017-07-17 04:00:00,319.57,245.53
2017-07-18 04:00:00,328.24,245.66
2017-07-19 04:00:00,325.26,246.99
2017-07-20 04:00:00,329.92,247.1
2017-07-21 04:00:00,328.4,246.88
2017-07-24 04:00:00,342.52,246.82
2017-07-25 04:00:00,339.6,247.42
2017-07-26 04:00:00,343.85,247.43
2017-07-27 04:00:00,334.46,247.2
2017-07-28 04:00:00,335.07,246.91
2017-07-31 04:00:00,323.47,246.77
2017-08-01 04:00:00,319.57,247.32
2017-08-02 04:00:00,325.89,247.44
2017-08-03 04:00:00,347.09,246.96
2017-08-04 04:00:00,356.91,247.41
2017-08-07 04:00:00,355.17,247.87
2017-08-08 04:00:00,365.22,247.26
2017-08-09 04:00:00,363.53,247.25
2017-08-10 04:00:00,355.4,243.76
2017-08-11 04:00:00,357.87,244.12
2017-08-14 04:00:00,363.8,246.54
2017-08-15 04:00:00,362.33,246.51
2017-08-16 04:00:00,362.91,246.94
2017-08-17 04:00:00,351.92,243.09
2017-08-18 04:00:00,347.46,242.71
2017-08-21 04:00:00,337.86,242.9
2017-08-22 04:00:00,341.35,245.44
2017-08-23 04:00:00,352.77,244.56
2017-08-24 04:00:00,352.93,243.99
2017-08-25 04:00:00,348.05,244.56
2017-08-28 04:00:00,345.66,244.57
2017-08-29 04:00:00,347.36,244.85
2017-08-30 04:00:00,353.18,246.01
2017-08-31 04:00:00,355.9,247.49
2017-09-01 04:00:00,355.4,247.84
2017-09-05 04:00:00,349.59,246.06
2017-09-06 04:00:00,344.53,246.9
2017-09-07 04:00:00,350.61,246.87
2017-09-08 04:00:00,343.4,246.58
2017-09-11 04:00:00,363.69,249.21
2017-09-12 04:00:00,362.75,250.05
2017-09-13 04:00:00,366.23,250.17
2017-09-14 04:00:00,377.64,250.09
2017-09-15 04:00:00,379.81,249.19
2017-09-18 04:00:00,385.0,249.72
2017-09-19 04:00:00,375.1,249.97
2017-09-20 04:00:00,373.91,250.06
2017-09-21 04:00:00,366.48,249.39
2017-09-22 04:00:00,351.09,249.44
2017-09-25 04:00:00,344.99,248.93
2017-09-26 04:00:00,345.25,249.08
2017-09-27 04:00:00,340.97,250.05
2017-09-28 04:00:00,339.6,250.35
2017-09-29 04:00:00,341.1,251.23
2017-10-02 04:00:00,341.53,252.32
2017-10-03 04:00:00,348.14,252.86
2017-10-04 04:00:00,355.01,253.16
2017-10-05 04:00:00,355.33,254.66
2017-10-06 04:00:00,356.88,254.37
2017-10-09 04:00:00,342.94,253.95
2017-10-10 04:00:00,355.59,254.62
2017-10-11 04:00:00,354.6,255.02
2017-10-12 04:00:00,355.68,254.64
2017-10-13 04:00:00,355.57,254.95
2017-10-16 04:00:00,350.6,255.29
2017-10-17 04:00:00,355.75,255.47
2017-10-18 04:00:00,359.65,255.72
2017-10-19 04:00:00,351.81,255.79
2017-10-20 04:00:00,345.1,257.11
2017-10-23 04:00:00,337.02,256.11
2017-10-24 04:00:00,337.34,256.56
2017-10-25 04:00:00,325.84,255.29
2017-10-26 04:00:00,326.17,255.62
2017-10-27 04:00:00,320.87,257.71
2017-10-30 04:00:00,320.08,256.75
2017-10-31 04:00:00,331.53,257.15
2017-11-01 04:00:00,321.08,257.49
2017-11-02 04:00:00,299.26,257.59
2017-11-03 04:00:00,306.09,258.45
2017-11-06 05:00:00,302.78,258.85
2017-11-07 05:00:00,306.05,258.67
2017-11-08 05:00:00,304.39,259.11
2017-11-09 05:00:00,302.99,258.17
2017-11-10 05:00:00,302.99,258.09
2017-11-13 05:00:00,315.4,258.33
2017-11-14 05:00:00,308.7,257.73
2017-11-15 05:00:00,311.3,256.44
2017-11-16 05:00:00,312.5,258.62
2017-11-17 05:00:00,315.05,257.86
2017-11-20 05:00:00,308.74,258.3
2017-11-21 05:00:00,317.81,259.99
2017-11-22 05:00:00,312.6,259.76
2017-11-24 05:00:00,315.55,260.36
2017-11-27 05:00:00,316.81,260.23
2017-11-28 05:00:00,317.55,262.87
2017-11-29 05:00:00,307.54,262.71
2017-11-30 05:00:00,308.85,265.01
2017-12-01 05:00:00,306.53,264.46
2017-12-04 05:00:00,305.2,264.14
2017-12-05 05:00:00,303.7,263.19
2017-12-06 05:00:00,313.26,263.24
2017-12-07 05:00:00,311.24,264.07
2017-12-08 05:00:00,315.13,265.51
2017-12-11 05:00:00,328.91,266.31
2017-12-12 05:00:00,341.03,266.78
2017-12-13 05:00:00,339.03,266.75
2017-12-14 05:00:00,337.89,265.66
2017-12-15 05:00:00,343.45,266.51
2017-12-18 05:00:00,338.87,268.2
2017-12-19 05:00:00,331.1,267.17
2017-12-20 05:00:00,328.98,267.03
2017-12-21 05:00:00,331.66,267.58
2017-12-22 05:00:00,325.2,267.51
2017-12-26 05:00:00,317.29,267.19
2017-12-27 05:00:00,311.64,267.32
2017-12-28 05:00:00,315.36,267.87
2017-12-29 05:00:00,311.35,266.86
2018-01-02 05:00:00,320.53,268.77
2018-01-03 05:00:00,317.25,270.47
2018-01-04 05:00:00,314.62,271.61
2018-01-05 05:00:00,316.58,273.42
2018-01-08 05:00:00,336.41,273.92
2018-01-09 05:00:00,333.69,274.54
2018-01-10 05:00:00,334.8,274.12
2018-01-11 05:00:00,337.95,276.12
2018-01-12 05:00:00,336.22,277.92
2018-01-16 05:00:00,340.06,276.97
2018-01-17 05:00:00,347.16,279.61
2018-01-18 05:00:00,344.57,279.14
2018-01-19 05:00:00,350.02,280.41
2018-01-22 05:00:00,351.56,282.69
2018-01-23 05:00:00,352.79,283.29
2018-01-24 05:00:00,345.89,283.18
2018-01-25 05:00:00,337.64,283.3
2018-01-26 05:00:00,342.85,286.58
2018-01-29 05:00:00,349.53,284.68
2018-01-30 05:00:00,345.82,281.76
2018-01-31 05:00:00,354.31,281.9
2018-02-01 05:00:00,349.25,281.58
2018-02-02 05:00:00,343.75,275.45
2018-02-05 05:00:00,333.13,263.93
2018-02-06 05:00:00,333.97,269.13
2018-02-07 05:00:00,345.0,267.67
2018-02-08 05:00:00,315.23,257.63
2018-02-09 05:00:00,310.42,261.5
2018-02-12 05:00:00,315.73,265.34
2018-02-13 05:00:00,323.66,266.0
2018-02-14 05:00:00,322.31,269.59
2018-02-15 05:00:00,334.065,273.03
2018-02-16 05:00:00,335.49,273.11
2018-02-20 05:00:00,334.77,271.4
2018-02-21 05:00:00,333.3,270.05
2018-02-22 05:00:00,346.17,270.4
2018-02-23 05:00:00,352.05,274.71
2018-02-26 05:00:00,357.42,277.9
2018-02-27 05:00:00,350.99,274.43
2018-02-28 05:00:00,343.06,271.65
2018-03-01 05:00:00,330.93,267.7
2018-03-02 05:00:00,335.12,269.08
2018-03-05 05:00:00,333.35,272.19
2018-03-06 05:00:00,328.2,272.88
2018-03-07 05:00:00,332.3,272.78
2018-03-08 05:00:00,329.1,274.1
2018-03-09 05:00:00,327.17,278.87
2018-03-12 04:00:00,345.51,278.52
2018-03-13 04:00:00,341.84,276.72
2018-03-14 04:00:00,326.63,275.3
2018-03-15 04:00:00,325.6,275.0
2018-03-16 04:00:00,321.35,274.2
2018-03-19 04:00:00,313.56,270.49
2018-03-20 04:00:00,310.55,270.95
2018-03-21 04:00:00,316.53,270.43
2018-03-22 04:00:00,309.1,263.67
2018-03-23 04:00:00,301.54,258.05
2018-03-26 04:00:00,304.18,265.11
2018-03-27 04:00:00,279.18,260.6
2018-03-28 04:00:00,257.78,259.83
2018-03-29 04:00:00,266.13,263.15
2018-04-02 04:00:00,252.48,257.47
2018-04-03 04:00:00,267.53,260.77
2018-04-04 04:00:00,286.94,263.56
2018-04-05 04:00:00,305.72,265.64
2018-04-06 04:00:00,299.3,259.72
2018-04-09 04:00:00,289.66,261.0
2018-04-10 04:00:00,304.7,265.15
2018-04-11 04:00:00,300.93,263.76
2018-04-12 04:00:00,294.08,265.93
2018-04-13 04:00:00,300.34,265.15
2018-04-16 04:00:00,291.21,267.33
2018-04-17 04:00:00,287.69,270.19
2018-04-18 04:00:00,293.35,270.39
2018-04-19 04:00:00,300.08,268.89
2018-04-20 04:00:00,290.24,266.61
2018-04-23 04:00:00,283.37,266.57
2018-04-24 04:00:00,283.46,262.98
2018-04-25 04:00:00,280.69,263.63
2018-04-26 04:00:00,285.48,266.31
2018-04-27 04:00:00,294.075,266.56
2018-04-30 04:00:00,293.9,264.51
2018-05-01 04:00:00,299.92,264.98
2018-05-02 04:00:00,301.15,263.2
2018-05-03 04:00:00,284.45,262.62
2018-05-04 04:00:00,294.09,266.02
2018-05-07 04:00:00,302.77,266.92
2018-05-08 04:00:00,301.97,266.92
2018-05-09 04:00:00,306.85,269.5
2018-05-10 04:00:00,305.02,272.02
2018-05-11 04:00:00,301.06,272.85
2018-05-14 04:00:00,291.97,272.98
2018-05-15 04:00:00,284.18,271.1
2018-05-16 04:00:00,286.48,272.24
2018-05-17 04:00:00,284.54,272.01
2018-05-18 04:00:00,276.82,271.33
2018-05-21 04:00:00,284.49,273.37
2018-05-22 04:00:00,275.01,272.61
2018-05-23 04:00:00,279.07,273.36
2018-05-24 04:00:00,277.85,272.8
2018-05-25 04:00:00,278.85,272.15
2018-05-29 04:00:00,283.76,269.02
2018-05-30 04:00:00,291.72,272.61
2018-05-31 04:00:00,284.73,270.94
2018-06-01 04:00:00,291.82,273.6
2018-06-04 04:00:00,296.74,274.9
2018-06-05 04:00:00,291.13,275.1
2018-06-06 04:00:00,319.5,277.4
2018-06-07 04:00:00,316.09,277.37
2018-06-08 04:00:00,317.66,278.19
2018-06-11 04:00:00,332.1,278.56
2018-06-12 04:00:00,342.77,278.92
2018-06-13 04:00:00,344.78,278.03
2018-06-14 04:00:00,357.72,278.73
2018-06-15 04:00:00,358.17,277.13
2018-06-18 04:00:00,370.83,276.56
2018-06-19 04:00:00,352.55,275.5
2018-06-20 04:00:00,362.22,275.97
2018-06-21 04:00:00,347.51,274.24
2018-06-22 04:00:00,333.63,274.74
2018-06-25 04:00:00,333.01,271.0
2018-06-26 04:00:00,342.0,271.6
2018-06-27 04:00:00,344.5,269.35
2018-06-28 04:00:00,349.93,270.89
2018-06-29 04:00:00,342.95,271.28
2018-07-02 04:00:00,335.07,271.86
2018-07-03 04:00:00,310.86,270.9
2018-07-05 04:00:00,309.16,273.11
2018-07-06 04:00:00,308.9,275.42
2018-07-09 04:00:00,318.51,277.9
2018-07-10 04:00:00,322.47,278.9
2018-07-11 04:00:00,318.96,276.86
2018-07-12 04:00:00,316.71,279.37
2018-07-13 04:00:00,318.87,279.59
2018-07-16 04:00:00,310.1,279.34
2018-07-17 04:00:00,322.69,280.47
2018-07-18 04:00:00,323.85,281.06
2018-07-19 04:00:00,320.23,280.0
2018-07-20 04:00:00,313.58,279.68
2018-07-23 04:00:00,303.2,280.2
2018-07-24 04:00:00,297.43,281.61
2018-07-25 04:00:00,308.74,284.01
2018-07-26 04:00:00,306.65,283.34
2018-07-27 04:00:00,297.18,281.42
2018-07-30 04:00:00,290.17,279.95
2018-07-31 04:00:00,298.14,281.33
2018-08-01 04:00:00,300.84,280.86
2018-08-02 04:00:00,349.54,282.39
2018-08-03 04:00:00,348.17,283.6
2018-08-06 04:00:00,341.99,284.64
2018-08-07 04:00:00,379.57,285.58
2018-08-08 04:00:00,370.34,285.46
2018-08-09 04:00:00,352.45,285.07
2018-08-10 04:00:00,355.49,283.16
2018-08-13 04:00:00,356.41,282.1
2018-08-14 04:00:00,347.64,283.9
2018-08-15 04:00:00,338.69,281.78
2018-08-16 04:00:00,335.45,284.06
2018-08-17 04:00:00,305.5,285.06
2018-08-20 04:00:00,308.44,285.67
2018-08-21 04:00:00,321.9,286.34
2018-08-22 04:00:00,321.64,286.17
2018-08-23 04:00:00,320.1,285.79
2018-08-24 04:00:00,322.82,287.51
2018-08-27 04:00:00,319.27,289.78
2018-08-28 04:00:00,311.86,289.92
2018-08-29 04:00:00,305.01,291.48
2018-08-30 04:00:00,303.15,290.3
2018-08-31 04:00:00,301.66,290.31
2018-09-04 04:00:00,288.95,289.81
2018-09-05 04:00:00,280.74,289.03
2018-09-06 04:00:00,280.95,288.16
2018-09-07 04:00:00,263.24,287.6
2018-09-10 04:00:00,285.5,288.1
2018-09-11 04:00:00,279.44,289.05
2018-09-12 04:00:00,290.54,289.12
2018-09-13 04:00:00,289.46,290.83
2018-09-14 04:00:00,295.2,290.88
2018-09-17 04:00:00,294.84,289.34
2018-09-18 04:00:00,284.96,290.91
2018-09-19 04:00:00,299.02,291.22
2018-09-20 04:00:00,298.33,293.58
2018-09-21 04:00:00,299.1,291.99
2018-09-24 04:00:00,299.68,291.02
2018-09-25 04:00:00,300.99,290.75
2018-09-26 04:00:00,309.58,289.88
2018-09-27 04:00:00,307.52,290.69
2018-09-28 04:00:00,264.77,290.72
2018-10-01 04:00:00,310.7,291.73
2018-10-02 04:00:00,301.02,291.56
2018-10-03 04:00:00,294.8,291.72
2018-10-04 04:00:00,281.83,289.44
2018-10-05 04:00:00,261.95,287.82
2018-10-08 04:00:00,250.56,287.82
2018-10-09 04:00:00,262.8,287.4
2018-10-10 04:00:00,256.88,278.3
2018-10-11 04:00:00,252.23,272.17
2018-10-12 04:00:00,258.78,275.95
2018-10-15 04:00:00,259.59,274.4
2018-10-16 04:00:00,276.59,280.4
2018-10-17 04:00:00,271.78,280.45
2018-10-18 04:00:00,263.91,276.4
2018-10-19 04:00:00,260.0,276.25
2018-10-22 04:00:00,260.95,275.01
2018-10-23 04:00:00,294.14,273.61
2018-10-24 04:00:00,288.5,265.32
2018-10-25 04:00:00,314.86,270.08
2018-10-26 04:00:00,330.9,265.33
2018-10-29 04:00:00,334.85,263.86
2018-10-30 04:00:00,329.9,267.77
2018-10-31 04:00:00,337.32,270.63
2018-11-01 04:00:00,344.28,273.51
2018-11-02 04:00:00,346.41,271.89
2018-11-05 05:00:00,341.4,273.39
2018-11-06 05:00:00,341.06,275.12
2018-11-07 05:00:00,348.16,281.01
2018-11-08 05:00:00,351.4,280.5
2018-11-09 05:00:00,350.51,277.76
2018-11-12 05:00:00,331.28,272.57
2018-11-13 05:00:00,338.73,272.06
2018-11-14 05:00:00,344.0,270.2
2018-11-15 05:00:00,348.44,273.02
2018-11-16 05:00:00,354.31,273.73
2018-11-19 05:00:00,353.47,269.1
2018-11-20 05:00:00,347.49,264.12
2018-11-21 05:00:00,338.19,265.02
2018-11-23 05:00:00,325.83,263.25
2018-11-26 05:00:00,346.0,267.5
2018-11-27 05:00:00,343.92,268.4
2018-11-28 05:00:00,347.87,274.58
2018-11-29 05:00:00,341.17,273.98
2018-11-30 05:00:00,350.48,275.65
2018-12-03 05:00:00,358.49,279.3
2018-12-04 05:00:00,359.7,270.25
2018-12-06 05:00:00,363.06,269.84
2018-12-07 05:00:00,357.965,263.57
2018-12-10 05:00:00,365.15,264.07
2018-12-11 05:00:00,366.76,264.13
2018-12-12 05:00:00,366.6,265.46
2018-12-13 05:00:00,376.79,265.37
2018-12-14 05:00:00,365.71,260.47
2018-12-17 05:00:00,348.42,255.36
2018-12-18 05:00:00,337.03,255.08
2018-12-19 05:00:00,332.97,251.26
2018-12-20 05:00:00,315.38,247.17
2018-12-21 05:00:00,319.77,240.7
2018-12-24 05:00:00,295.39,234.34
2018-12-26 05:00:00,326.09,246.18
2018-12-27 05:00:00,316.13,248.07
2018-12-28 05:00:00,333.87,247.75
2018-12-31 05:00:00,332.8,249.92
2019-01-02 05:00:00,310.12,250.18
2019-01-03 05:00:00,300.36,244.21
2019-01-04 05:00:00,317.69,252.39
2019-01-07 05:00:00,334.96,254.38
2019-01-08 05:00:00,335.35,256.77
2019-01-09 05:00:00,338.53,257.97
2019-01-10 05:00:00,344.97,258.88
2019-01-11 05:00:00,347.26,258.98
2019-01-14 05:00:00,334.4,257.4
2019-01-15 05:00:00,344.43,260.35
2019-01-16 05:00:00,346.05,260.98
2019-01-17 05:00:00,347.31,262.96
2019-01-18 05:00:00,302.26,266.46
2019-01-22 05:00:00,298.92,262.86
2019-01-23 05:00:00,287.59,263.41
2019-01-24 05:00:00,291.51,263.55
2019-01-25 05:00:00,297.04,265.78
2019-01-28 05:00:00,296.38,263.76
2019-01-29 05:00:00,297.46,263.41
2019-01-30 05:00:00,308.77,267.58
2019-01-31 05:00:00,307.02,269.93
2019-02-01 05:00:00,312.21,270.06
2019-02-04 05:00:00,312.89,271.96
2019-02-05 05:00:00,321.35,273.1
2019-02-06 05:00:00,317.22,272.74
2019-02-07 05:00:00,307.51,270.14
2019-02-08 05:00:00,305.8,270.47
2019-02-11 05:00:00,312.84,270.62
2019-02-12 05:00:00,311.81,274.1
2019-02-13 05:00:00,308.17,274.99
2019-02-14 05:00:00,303.77,274.38
2019-02-15 05:00:00,307.88,277.37
2019-02-19 05:00:00,305.64,277.85
2019-02-20 05:00:00,302.56,278.41
2019-02-21 05:00:00,291.23,277.42
2019-02-22 05:00:00,294.71,279.14
2019-02-25 05:00:00,298.77,279.52
2019-02-26 05:00:00,297.86,279.32
2019-02-27 05:00:00,314.74,279.2
2019-02-28 05:00:00,319.88,278.68
2019-03-01 05:00:00,294.79,280.42
2019-03-04 05:00:00,285.36,279.4
2019-03-05 05:00:00,276.54,279.02
2019-03-06 05:00:00,276.24,277.33
2019-03-07 05:00:00,276.59,275.01
2019-03-08 05:00:00,284.14,274.46
2019-03-11 04:00:00,290.92,278.44
2019-03-12 04:00:00,283.36,279.49
2019-03-13 04:00:00,288.96,281.34
2019-03-14 04:00:00,289.96,281.16
2019-03-15 04:00:00,275.43,281.31
2019-03-18 04:00:00,269.49,282.33
2019-03-19 04:00:00,267.47,282.4
2019-03-20 04:00:00,273.6,281.55
2019-03-21 04:00:00,274.02,284.73
2019-03-22 04:00:00,264.53,279.25
2019-03-25 04:00:00,260.42,279.04
2019-03-26 04:00:00,267.77,281.12
2019-03-27 04:00:00,274.83,279.65
2019-03-28 04:00:00,278.62,280.71
2019-03-29 04:00:00,279.86,282.48
2019-04-01 04:00:00,289.18,285.83
2019-04-02 04:00:00,285.88,285.97
2019-04-03 04:00:00,291.81,286.42
2019-04-04 04:00:00,267.78,287.18
2019-04-05 04:00:00,274.96,288.57
2019-04-08 04:00:00,273.2,288.79
2019-04-09 04:00:00,272.31,287.31
2019-04-10 04:00:00,276.06,288.29
2019-04-11 04:00:00,268.42,288.21
2019-04-12 04:00:00,267.7,290.16
2019-04-15 04:00:00,266.38,289.97
2019-04-16 04:00:00,273.36,290.16
2019-04-17 04:00:00,271.23,289.45
2019-04-18 04:00:00,273.26,290.02
2019-04-22 04:00:00,262.75,290.27
2019-04-23 04:00:00,263.9,292.88
2019-04-24 04:00:00,258.66,292.23
2019-04-25 04:00:00,247.63,292.05
2019-04-26 04:00:00,235.14,293.41
2019-04-29 04:00:00,241.47,293.87
2019-04-30 04:00:00,238.69,294.02
2019-05-01 04:00:00,234.01,291.81
2019-05-02 04:00:00,244.1,291.18
2019-05-03 04:00:00,255.03,294.03
2019-05-06 04:00:00,255.34,292.82
2019-05-07 04:00:00,247.06,287.93
2019-05-08 04:00:00,244.84,287.53
2019-05-09 04:00:00,241.98,286.66
2019-05-10 04:00:00,239.52,288.1
2019-05-13 04:00:00,227.01,280.86
2019-05-14 04:00:00,232.31,283.4
2019-05-15 04:00:00,231.95,285.06
2019-05-16 04:00:00,228.33,287.7
2019-05-17 04:00:00,211.03,285.84
2019-05-20 04:00:00,205.36,283.95
2019-05-21 04:00:00,205.08,286.51
2019-05-22 04:00:00,192.73,285.63
2019-05-23 04:00:00,195.49,282.14
2019-05-24 04:00:00,190.63,282.78
2019-05-28 04:00:00,188.7,280.15
2019-05-29 04:00:00,189.86,278.27
2019-05-30 04:00:00,188.22,279.03
2019-05-31 04:00:00,185.16,275.27
2019-06-03 04:00:00,178.97,274.57
2019-06-04 04:00:00,193.6,280.53
2019-06-05 04:00:00,196.59,282.96
2019-06-06 04:00:00,205.95,284.8
2019-06-07 04:00:00,204.5,287.65
2019-06-10 04:00:00,212.88,288.97
2019-06-11 04:00:00,217.1,288.9
2019-06-12 04:00:00,209.26,288.39
2019-06-13 04:00:00,213.91,289.58
2019-06-14 04:00:00,214.92,289.26
2019-06-17 04:00:00,225.03,289.37
2019-06-18 04:00:00,224.74,292.4
2019-06-19 04:00:00,226.43,293.06
2019-06-20 04:00:00,219.62,295.86
2019-06-21 04:00:00,221.86,294.0
2019-06-24 04:00:00,223.64,293.64
2019-06-25 04:00:00,219.76,290.76
2019-06-26 04:00:00,219.27,290.47
2019-06-27 04:00:00,222.84,291.5
2019-06-28 04:00:00,223.46,293.0
2019-07-01 04:00:00,227.17,295.66
2019-07-02 04:00:00,224.55,296.43
2019-07-03 04:00:00,234.9,298.8
2019-07-05 04:00:00,233.1,298.46
2019-07-08 04:00:00,230.34,296.82
2019-07-09 04:00:00,230.06,297.19
2019-07-10 04:00:00,238.92,298.61
2019-07-11 04:00:00,238.6,299.31
2019-07-12 04:00:00,245.08,300.65
2019-07-15 04:00:00,253.5,300.75
2019-07-16 04:00:00,252.38,299.71
2019-07-17 04:00:00,254.86,297.74
2019-07-18 04:00:00,253.54,298.83
2019-07-19 04:00:00,258.18,297.17
2019-07-22 04:00:00,255.68,297.9
2019-07-23 04:00:00,260.17,300.03
2019-07-24 04:00:00,264.88,301.44
2019-07-25 04:00:00,228.82,300.0
2019-07-26 04:00:00,228.04,302.01
2019-07-29 04:00:00,235.77,301.46
2019-07-30 04:00:00,242.26,300.72
2019-07-31 04:00:00,241.61,297.43
2019-08-01 04:00:00,233.85,294.84
2019-08-02 04:00:00,234.34,292.62
2019-08-05 04:00:00,228.32,283.82
2019-08-06 04:00:00,230.75,287.8
2019-08-07 04:00:00,233.42,287.97
2019-08-08 04:00:00,238.3,293.62
2019-08-09 04:00:00,235.01,291.62
2019-08-12 04:00:00,229.01,288.07
2019-08-13 04:00:00,235.0,292.55
2019-08-14 04:00:00,219.62,283.9
2019-08-15 04:00:00,215.64,284.65
2019-08-16 04:00:00,219.94,288.85
2019-08-19 04:00:00,226.83,292.33
2019-08-20 04:00:00,225.86,290.09
2019-08-21 04:00:00,220.83,292.45
2019-08-22 04:00:00,222.15,292.36
2019-08-23 04:00:00,211.4,284.85
2019-08-26 04:00:00,215.0,288.0
